Country_Code,year,gdp,population
LBN,2013,44352417910,5276102
LBN,2014,45730945274,5603279
LBN,2015,47084703151,5851479
LBN,2016,47536798648,6006668
LSO,1960,34579308,851591
LSO,1961,35699286,866462
LSO,1962,41859163,882170
LSO,1963,47039059,898647
LSO,1964,51938961,915822
LSO,1965,54878902,933655
LSO,1966,56698866,952206
LSO,1967,59260815,971512
LSO,1968,61444771,991491
LSO,1969,65966681,1012015
LSO,1970,68738625,1033050
LSO,1971,76482103,1054453
LSO,1972,80915832,1076340
LSO,1973,121181556,1099235
LSO,1974,150846210,1123855
LSO,1975,149560514,1150635
LSO,1976,147654094,1179723
LSO,1977,193307268,1210799
LSO,1978,266559338,1243352
LSO,1979,290142518,1276663
LSO,1980,431561377,1310118
LSO,1981,434188034,1343690
LSO,1982,348746793,1377346
LSO,1983,386699344,1410439
LSO,1984,333158502,1442212
LSO,1985,268626894,1472192
LSO,1986,318862870,1499861
LSO,1987,402774850,1525460
LSO,1988,470389190,1550262
LSO,1989,495404891,1576022
LSO,1990,596415107,1603938
LSO,1991,704329193,1634517
LSO,1992,831033946,1667121
LSO,1993,835592816,1700362
LSO,1994,878250453,1732257
LSO,1995,1001889846,1761359
LSO,1996,946123281,1787273
LSO,1997,997996035,1810453
LSO,1998,928458201,1831298
LSO,1999,912771284,1850527
LSO,2000,887295262,1868699
LSO,2001,825706967,1885955
LSO,2002,775780697,1902312
LSO,2003,1157832936,1918097
LSO,2004,1511236652,1933728
LSO,2005,1682350942,1949543
LSO,2006,1800105593,1965662
LSO,2007,1820597205,1982287
LSO,2008,1868776303,1999930
LSO,2009,1864004707,2019209
LSO,2010,2394097299,2040551
LSO,2011,2791545696,2064166
LSO,2012,2678243067,2089928
LSO,2013,2532392022,2117361
LSO,2014,2520952363,2145785
LSO,2015,2335194894,2174645
LSO,2016,2199709489,2203821
LBR,1960,190495600,1120313
LBR,1961,183920900,1144986
LBR,1962,191861800,1170480
LBR,1963,200229600,1196890
LBR,1964,218929100,1224344
LBR,1965,229260800,1252972
LBR,1966,244459500,1282814
LBR,1967,261024300,1313941
LBR,1968,276820700,1346491
LBR,1969,306961800,1380637
LBR,1970,323099700,1416529
LBR,1971,341543100,1454198
LBR,1972,368098000,1493711
LBR,1973,386968300,1535229
LBR,1974,486955000,1578952
LBR,1975,577549300,1625013
LBR,1976,596675700,1672300
LBR,1977,673010600,1720489
LBR,1978,717240400,1771256
LBR,1979,814067900,1826881
LBR,1980,854711500,1888314
LBR,1981,846514500,1957456
LBR,1982,863933200,2031850
LBR,1983,823374900,2102911
LBR,1984,848478300,2159089
LBR,1985,851296100,2192555
LBR,1986,840964400,2201833
LBR,1987,972800000,2191023
LBR,1988,1038300000,2165090
LBR,1989,786300000,2131525
LBR,1990,384400000,2097232
LBR,1991,348000000,2060267
LBR,1992,223500000,2022729
LBR,1993,160400000,2000248
LBR,1994,132200000,2012885
LBR,1995,134800000,2073482
LBR,1996,159400000,2191179
LBR,1997,295900000,2358469
LBR,1998,359600000,2551062
LBR,1999,441800000,2734518
LBR,2000,529064600,2884522
LBR,2001,521000000,2991132
LBR,2002,543000000,3062863
LBR,2003,416000000,3116233
LBR,2004,474700000,3176414
LBR,2005,550000000,3261230
LBR,2006,604028900,3375838
LBR,2007,739027200,3512932
LBR,2008,850040500,3662993
LBR,2009,1155147400,3811528
LBR,2010,1292697100,3948125
LBR,2011,1545400000,4070167
LBR,2012,1735500000,4181563
LBR,2013,1946500000,4286291
LBR,2014,2013000000,4390737
LBR,2015,2034000000,4499621
LBR,2016,2101000000,4613823
LBY,1960,NULL,1448417
LBY,1961,NULL,1498071
LBY,1962,NULL,1550813
LBY,1963,NULL,1607171
LBY,1964,NULL,1667825
LBY,1965,NULL,1733306
LBY,1966,NULL,1803683
LBY,1967,NULL,1878877
LBY,1968,NULL,1958914
LBY,1969,NULL,2043818
LBY,1970,NULL,2133526
LBY,1971,NULL,2228146
LBY,1972,NULL,2327490
LBY,1973,NULL,2430755
LBY,1974,NULL,2536888
LBY,1975,NULL,2645139
LBY,1976,NULL,2754696
LBY,1977,NULL,2865637
LBY,1978,NULL,2979093
LBY,1979,NULL,3096729
LBY,1980,NULL,3219466
LBY,1981,NULL,3347781
LBY,1982,NULL,3480454
LBY,1983,NULL,3614689
LBY,1984,NULL,3746715
LBY,1985,NULL,3873781
LBY,1986,NULL,3994591
LBY,1987,NULL,4109703
LBY,1988,NULL,4220418
LBY,1989,NULL,4328914
LBY,1990,28901836158,4436661
LBY,1991,31995012469,4544293
LBY,1992,33881392045,4651004
LBY,1993,30657030223,4755289
LBY,1994,28607921929,4855003
LBY,1995,25544128199,4948798
LBY,1996,27884615385,5035884
LBY,1997,30698633109,5117269
LBY,1998,27249786142,5195502
LBY,1999,35976714101,5274163
LBY,2000,38270206950,5355751
LBY,2001,34110064452,5440566
LBY,2002,20481889764,5527515
LBY,2003,26265625000,5615952
LBY,2004,33122307692,5704759
LBY,2005,47334148578,5792688
LBY,2006,54961936663,5881435
LBY,2007,67516236338,5970362
LBY,2008,87140405361,6053078
LBY,2009,63028320702,6121053
LBY,2010,74773444901,6169140
LBY,2011,34699395524,6193501
LBY,2012,NULL,6198258
LBY,2013,NULL,6195970
LBY,2014,NULL,6204108
LBY,2015,NULL,6234955
LBY,2016,NULL,6293253
LIE,1960,NULL,16495
LIE,1961,NULL,16894
LIE,1962,NULL,17290
LIE,1963,NULL,17718
LIE,1964,NULL,18170
LIE,1965,NULL,18649
LIE,1966,NULL,19153
LIE,1967,NULL,19691
LIE,1968,NULL,20236
LIE,1969,NULL,20765
LIE,1970,90098331,21265
LIE,1971,104888628,21726
LIE,1972,124941925,22151
LIE,1973,165930612,22563
LIE,1974,193983721,22981
LIE,1975,246387479,23432
LIE,1976,272493879,23926
LIE,1977,303496276,24440
LIE,1978,436918177,24962
LIE,1979,503180670,25447
LIE,1980,534701916,25866
LIE,1981,511658691,26224
LIE,1982,522090332,26515
LIE,1983,524034110,26765
LIE,1984,502617355,27011
LIE,1985,529078996,27257
LIE,1986,779365168,27524
LIE,1987,1052843348,27802
LIE,1988,1161757671,28095
LIE,1989,1120000917,28407
LIE,1990,1421466240,28747
LIE,1991,1484152022,29108
LIE,1992,1631197909,29497
LIE,1993,1673104494,29919
LIE,1994,1948118228,30365
LIE,1995,2428461395,30833
LIE,1996,2504033252,31325
LIE,1997,2298410391,31838
LIE,1998,2479721341,32355
LIE,1999,2664026095,32842
LIE,2000,2483953103,33286
LIE,2001,2491822707,33671
LIE,2002,2688630823,34018
LIE,2003,3070691320,34321
LIE,2004,3454362686,34596
LIE,2005,3659251526,34852
LIE,2006,4000239273,35095
LIE,2007,4601299567,35322
LIE,2008,5081432924,35541
LIE,2009,4504549214,35766
LIE,2010,5082366478,36003
LIE,2011,5739977477,36264
LIE,2012,5456009385,36545
LIE,2013,6391735894,36834
LIE,2014,6663501419,37127
LIE,2015,NULL,37403
LIE,2016,NULL,37666
LTU,1960,NULL,2778550
LTU,1961,NULL,2823550
LTU,1962,NULL,2863350
LTU,1963,NULL,2898950
LTU,1964,NULL,2935200
LTU,1965,NULL,2971450
LTU,1966,NULL,3008050
LTU,1967,NULL,3044400
LTU,1968,NULL,3078850
LTU,1969,NULL,3107321
LTU,1970,NULL,3139689
LTU,1971,NULL,3179041
LTU,1972,NULL,3213622
LTU,1973,NULL,3244438
LTU,1974,NULL,3273894
LTU,1975,NULL,3301652
LTU,1976,NULL,3328664
LTU,1977,NULL,3355036
LTU,1978,NULL,3379514
LTU,1979,NULL,3397842
LTU,1980,NULL,3413202
LTU,1981,NULL,3432947
LTU,1982,NULL,3457179
LTU,1983,NULL,3485192
LTU,1984,NULL,3514205
LTU,1985,NULL,3544543
LTU,1986,NULL,3578914
LTU,1987,NULL,3616367
LTU,1988,NULL,3655049
LTU,1989,NULL,3684255
LTU,1990,NULL,3697838
LTU,1991,NULL,3704134
LTU,1992,NULL,3700114
LTU,1993,NULL,3682613
LTU,1994,NULL,3657144
LTU,1995,7870782261,3629102
LTU,1996,8385109020,3601613
LTU,1997,10120274493,3575137
LTU,1998,11240360898,3549331
LTU,1999,10972878636,3524238
LTU,2000,11539211480,3499536
LTU,2001,12252498921,3470818
LTU,2002,14278357284,3443067
LTU,2003,18802576988,3415213
LTU,2004,22649930576,3377075
LTU,2005,26125575942,3322528
LTU,2006,30216060233,3269909
LTU,2007,39738180077,3231294
LTU,2008,47850551149,3198231
LTU,2009,37440673478,3162916
LTU,2010,37120517694,3097282
LTU,2011,43476878139,3028115
LTU,2012,42847900766,2987773
LTU,2013,46473646002,2957689
LTU,2014,48545251796,2932367
LTU,2015,41402022148,2904910
LTU,2016,42738875963,2872298
LUX,1960,703925706,313970
LUX,1961,704145671,316845
LUX,1962,741509481,320750
LUX,1963,791140596,324100
LUX,1964,903158754,327750
LUX,1965,921600736,331500
LUX,1966,968440150,333895
LUX,1967,974721763,334995
LUX,1968,1066447131,335850
LUX,1969,1234878981,337500
LUX,1970,1509155063,339171
LUX,1971,1572310772,342421
LUX,1972,1968733022,346600
LUX,1973,2701874664,350450
LUX,1974,3295861019,355050
LUX,1975,3233431611,358950
LUX,1976,3544268025,360731
LUX,1977,3922895892,361358
LUX,1978,4884869092,362007
LUX,1979,5711457760,362856
LUX,1980,6232005656,364150
LUX,1981,5231808670,365225
LUX,1982,4764549532,365525
LUX,1983,4683697830,365622
LUX,1984,4594891581,365998
LUX,1985,4738559685,366706
LUX,1986,6921264132,368355
LUX,1987,8614215559,370750
LUX,1988,9750161053,373450
LUX,1989,10391504709,377100
LUX,1990,13229247948,381850
LUX,1991,14321878795,387000
LUX,1992,16065740778,392175
LUX,1993,16486900187,397475
LUX,1994,18325791415,402925
LUX,1995,21588170498,408625
LUX,1996,21776609772,414225
LUX,1997,19731912494,419450
LUX,1998,20209122027,424700
LUX,1999,22235929043,430475
LUX,2000,21263514833,436300
LUX,2001,21272418792,441525
LUX,2002,23616328816,446175
LUX,2003,29557325056,451630
LUX,2004,34685281848,458095
LUX,2005,37347394603,465158
LUX,2006,42414308117,472637
LUX,2007,50888134410,479993
LUX,2008,55849686539,488650
LUX,2009,51370543206,497783
LUX,2010,53212476812,506953
LUX,2011,60004630234,518347
LUX,2012,56677961787,530946
LUX,2013,61808178300,543360
LUX,2014,66298060522,556319
LUX,2015,58048242436,569604
LUX,2016,59947781147,582972
MAC,1960,NULL,167796
MAC,1961,NULL,170465
MAC,1962,NULL,176188
MAC,1963,NULL,184250
MAC,1964,NULL,193563
MAC,1965,NULL,203231
MAC,1966,NULL,213196
MAC,1967,NULL,223420
MAC,1968,NULL,233004
MAC,1969,NULL,240842
MAC,1970,NULL,246195
MAC,1971,NULL,248739
MAC,1972,NULL,248767
MAC,1973,NULL,246947
MAC,1974,NULL,244284
MAC,1975,NULL,241628
MAC,1976,NULL,239085
MAC,1977,NULL,236695
MAC,1978,NULL,235198
MAC,1979,NULL,235479
MAC,1980,NULL,238118
MAC,1981,NULL,243427
MAC,1982,1130457130,251219
MAC,1983,1121486563,260997
MAC,1984,1292297736,271993
MAC,1985,1348827324,283581
MAC,1986,1517496131,295677
MAC,1987,1941246972,308275
MAC,1988,2269233639,320877
MAC,1989,2683254708,332901
MAC,1990,3220920085,343935
MAC,1991,3735117374,353764
MAC,1992,4879018602,362459
MAC,1993,5625533410,370345
MAC,1994,6265844252,377960
MAC,1995,6996034037,385686
MAC,1996,7122539667,393567
MAC,1997,7211264780,401564
MAC,1998,6742367273,409837
MAC,1999,6490571704,418604
MAC,2000,6720492406,427979
MAC,2001,6811227983,438081
MAC,2002,7322677820,448896
MAC,2003,8195033162,460147
MAC,2004,10585624891,471453
MAC,2005,12092222042,482559
MAC,2006,14789661809,493320
MAC,2007,18340447243,503823
MAC,2008,20917444920,514348
MAC,2009,21475520709,525313
MAC,2010,28123640999,536969
MAC,2011,36709860068,549439
MAC,2012,43031577366,562531
MAC,2013,51552075902,575841
MAC,2014,55347998648,588781
MAC,2015,45415278647,600942
MAC,2016,44802641830,612167
MKD,1960,NULL,1488667
MKD,1961,NULL,1507654
MKD,1962,NULL,1527111
MKD,1963,NULL,1547450
MKD,1964,NULL,1569141
MKD,1965,NULL,1592432
MKD,1966,NULL,1617794
MKD,1967,NULL,1644943
MKD,1968,NULL,1672399
MKD,1969,NULL,1698143
MKD,1970,NULL,1720800
MKD,1971,NULL,1739521
MKD,1972,NULL,1754956
MKD,1973,NULL,1768992
MKD,1974,NULL,1784398
MKD,1975,NULL,1803010
MKD,1976,NULL,1825552
MKD,1977,NULL,1851069
MKD,1978,NULL,1877688
MKD,1979,NULL,1902719
MKD,1980,NULL,1924197
MKD,1981,NULL,1941530
MKD,1982,NULL,1955243
MKD,1983,NULL,1965895
MKD,1984,NULL,1974415
MKD,1985,NULL,1981534
MKD,1986,NULL,1987538
MKD,1987,NULL,1992274
MKD,1988,NULL,1995513
MKD,1989,NULL,1996870
MKD,1990,4471828622,1996228
MKD,1991,4694744898,1993302
MKD,1992,2316618543,1988659
MKD,1993,2550195043,1984028
MKD,1994,3381270208,1981703
MKD,1995,4449375346,1983252
MKD,1996,4422160018,1989443
MKD,1997,3735312143,1999599
MKD,1998,3571043103,2012057
MKD,1999,3673288264,2024394
MKD,2000,3772851420,2034819
MKD,2001,3709637830,2042842
MKD,2002,4018365247,2048928
MKD,2003,4946292775,2053426
MKD,2004,5682719260,2057047
MKD,2005,6258600714,2060272
MKD,2006,6861222332,2063145
MKD,2007,8336478142,2065458
MKD,2008,9909548411,2067378
MKD,2009,9401731496,2069093
MKD,2010,9407168702,2070739
MKD,2011,10494632699,2072383
MKD,2012,9745251126,2074036
MKD,2013,10817712139,2075739
MKD,2014,11362272838,2077495
MKD,2015,10051659161,2079308
MKD,2016,10899583155,2081206
MDG,1960,673081724,5099373
MDG,1961,699161944,5223568
MDG,1962,739286907,5352503
MDG,1963,759345863,5486319
MDG,1964,802482183,5625164
MDG,1965,833563472,5769218
MDG,1966,900264584,5918595
MDG,1967,956436931,6073526
MDG,1968,1031669636,6234465
MDG,1969,1056391055,6401921
MDG,1970,1111859570,6576305
MDG,1971,1199507630,6757850
MDG,1972,1341590682,6946620
MDG,1973,1653062347,7142627
MDG,1974,1917508190,7345780
MDG,1975,2283049233,7556026
MDG,1976,2181844194,7773449
MDG,1977,2358930406,7998164
MDG,1978,2669755116,8230218
MDG,1979,3463565881,8469672
MDG,1980,4042139901,8716553
MDG,1981,3594868208,8971345
MDG,1982,3526198070,9234129
MDG,1983,3511573992,9504281
MDG,1984,2939485472,9780872
MDG,1985,2857889712,10063495
MDG,1986,3258288891,10352120
MDG,1987,2565634382,10647754
MDG,1988,2442507588,10952395
MDG,1989,2498059015,11268658
MDG,1990,3081479800,11598633
MDG,1991,2653141959,11942819
MDG,1992,3024459564,12301336
MDG,1993,3370842211,12675460
MDG,1994,2977040722,13066543
MDG,1995,3159901232,13475400
MDG,1996,3995028593,13902688
MDG,1997,3545776697,14347854
MDG,1998,3738704468,14808791
MDG,1999,3717515283,15282521
MDG,2000,3877673539,15766806
MDG,2001,4529575348,16260932
MDG,2002,4397254608,16765117
MDG,2003,5474030080,17279141
MDG,2004,4363934494,17802997
MDG,2005,5039293031,18336724
MDG,2006,5515884349,18880268
MDG,2007,7342923489,19433523
MDG,2008,9413002921,19996469
MDG,2009,8550363975,20569121
MDG,2010,8729936136,21151640
MDG,2011,9892702358,21743949
MDG,2012,9919780071,22346573
MDG,2013,10601690872,22961146
MDG,2014,10673516673,23589801
MDG,2015,9738652322,24234088
MDG,2016,9990653078,24894551
MWI,1960,162960131,3618595
MWI,1961,174580140,3700023
MWI,1962,183120147,3784439
MWI,1963,190820153,3872118
MWI,1964,194740156,3963417
MWI,1965,229460184,4058673
MWI,1966,260400209,4158124
MWI,1967,269812782,4262005
MWI,1968,245160098,4370650
MWI,1969,265800106,4484439
MWI,1970,290520116,4603723
MWI,1971,365389567,4728703
MWI,1972,406084197,4859610
MWI,1973,444302221,4996940
MWI,1974,548618790,5141202
MWI,1975,613196873,5292808
MWI,1976,670309253,5454705
MWI,1977,806265764,5627533
MWI,1978,948983309,5806845
MWI,1979,1058297676,5986332
MWI,1980,1237662067,6163080
MWI,1981,1237686961,6327569
MWI,1982,1180094061,6484452
MWI,1983,1223225019,6661358
MWI,1984,1208026080,6895928
MWI,1985,1131349992,7211105
MWI,1986,1183671788,7625305
MWI,1987,1183071363,8120093
MWI,1988,1379923808,8636935
MWI,1989,1590201656,9094671
MWI,1990,1880784192,9437553
MWI,1991,2203536031,9641153
MWI,1992,1799529357,9729717
MWI,1993,2070647127,9755857
MWI,1994,1181801920,9796976
MWI,1995,1397454122,9909088
MWI,1996,2281039098,10109789
MWI,1997,2663238983,10381862
MWI,1998,1750585204,10704744
MWI,1999,1775920040,11044356
MWI,2000,1743506287,11376172
MWI,2001,1716502862,11695863
MWI,2002,3495748398,12013711
MWI,2003,3208837077,12336687
MWI,2004,3476094499,12676038
MWI,2005,3655909664,13039711
MWI,2006,3997852636,13429262
MWI,2007,4432192844,13840969
MWI,2008,5320925102,14271234
MWI,2009,6190991712,14714602
MWI,2010,6959697194,15167095
MWI,2011,8003300198,15627618
MWI,2012,6028470989,16097305
MWI,2013,5518901971,16577147
MWI,2014,6054750320,17068838
MWI,2015,6373201160,17573607
MWI,2016,5441852138,18091575
MYS,1960,1916241997,8157106
MYS,1961,1901868548,8418460
MYS,1962,2001502679,8692815
MYS,1963,2510126748,8974084
MYS,1964,2674441396,9253963
MYS,1965,2956356984,9526563
MYS,1966,3143538482,9789982
MYS,1967,3188945512,10046172
MYS,1968,3330393310,10297801
MYS,1969,3664575983,10549226
MYS,1970,3864170913,10803978
MYS,1971,4244340334,11062338
MYS,1972,5043268549,11324251
MYS,1973,7662996767,11592698
MYS,1974,9496074114,11871233
MYS,1975,9298800799,12162369
MYS,1976,11050125905,12468893
MYS,1977,13139397879,12790546
MYS,1978,16358376511,13123069
MYS,1979,21213672089,13460201
MYS,1980,24488033442,13798125
MYS,1981,25004557094,14133840
MYS,1982,26804401816,14470633
MYS,1983,30346788438,14818617
MYS,1984,33943505718,15191625
MYS,1985,31200161095,15598942
MYS,1986,27734562640,16045047
MYS,1987,32181695507,16525108
MYS,1988,35271880250,17027588
MYS,1989,38848567631,17535971
MYS,1990,44024178343,18038321
MYS,1991,49142784405,18529454
MYS,1992,59167157498,19012724
MYS,1993,66894448545,19494967
MYS,1994,74477975918,19986894
MYS,1995,88704944179,20495597
MYS,1996,100855000000,21023321
MYS,1997,100005000000,21565325
MYS,1998,72167753771,22113464
MYS,1999,79148947368,22656286
MYS,2000,93789736842,23185608
MYS,2001,92783947368,23698907
MYS,2002,100845000000,24198811
MYS,2003,110202000000,24688703
MYS,2004,124750000000,25174109
MYS,2005,143534000000,25659393
MYS,2006,162691000000,26143566
MYS,2007,193548000000,26625845
MYS,2008,230814000000,27111069
MYS,2009,202258000000,27605383
MYS,2010,255017000000,28112289
MYS,2011,297952000000,28635128
MYS,2012,314443000000,29170456
MYS,2013,323277000000,29706724
MYS,2014,338069000000,30228017
MYS,2015,296283000000,30723155
MYS,2016,296359000000,31187265
MDV,1960,NULL,89887
MDV,1961,NULL,92350
MDV,1962,NULL,94938
MDV,1963,NULL,97584
MDV,1964,NULL,100214
MDV,1965,NULL,102766
MDV,1966,NULL,105190
MDV,1967,NULL,107538
MDV,1968,NULL,109959
MDV,1969,NULL,112651
MDV,1970,NULL,115768
MDV,1971,NULL,119378
MDV,1972,NULL,123441
MDV,1973,NULL,127791
MDV,1974,NULL,132195
MDV,1975,NULL,136519
MDV,1976,NULL,140665
MDV,1977,NULL,144736
MDV,1978,NULL,148892
MDV,1979,NULL,153386
MDV,1980,42463576,158385
MDV,1981,44781457,163935
MDV,1982,47935844,169960
MDV,1983,57829787,176356
MDV,1984,109503546,182953
MDV,1985,127154930,189637
MDV,1986,141902098,196357
MDV,1987,141268981,203124
MDV,1988,168610478,209885
MDV,1989,189535398,216595
MDV,1990,215089005,218000
MDV,1991,244468293,227000
MDV,1992,284853359,234000
MDV,1993,322326642,242000
MDV,1994,355884383,245000
MDV,1995,398988955,255000
MDV,1996,450382328,262000
MDV,1997,508223602,264000
MDV,1998,540096398,271000
MDV,1999,589239754,280000
MDV,2000,624337145,286000
MDV,2001,870179739,292000
MDV,2002,897031250,297000
MDV,2003,1043403344,304000
MDV,2004,1202240023,312000
MDV,2005,1119806500,321000
MDV,2006,1474698125,333000
MDV,2007,1745998938,349000
MDV,2008,2109960938,362000
MDV,2009,2149257813,360000
MDV,2010,2323401758,367000
MDV,2011,2449576517,377000
MDV,2012,2518312129,385000
MDV,2013,2795147950,393000
MDV,2014,3094197810,401000
MDV,2015,3435244659,409163
MDV,2016,3591112751,417492
MLI,1960,NULL,5263733
MLI,1961,NULL,5322266
MLI,1962,NULL,5381368
MLI,1963,NULL,5441613
MLI,1964,NULL,5503752
MLI,1965,NULL,5568484
MLI,1966,NULL,5635859
MLI,1967,275494520,5706199
MLI,1968,343771965,5780835
MLI,1969,339913833,5861412
MLI,1970,359772363,5949045
MLI,1971,430096738,6044530
MLI,1972,486617332,6147458
MLI,1973,563683660,6256187
MLI,1974,538747268,6368348
MLI,1975,830710615,6482278
MLI,1976,939227994,6596773
MLI,1977,1049838493,6712401
MLI,1978,1222702356,6831295
MLI,1979,1595423286,6956579
MLI,1980,1759690812,7090126
MLI,1981,1538972158,7234303
MLI,1982,1333754034,7387656
MLI,1983,1297765449,7543743
MLI,1984,1232932008,7693667
MLI,1985,1392195933,7831889
MLI,1986,1852163475,7955164
MLI,1987,2090629723,8067758
MLI,1988,2169040742,8180728
MLI,1989,2181821902,8309531
MLI,1990,2681912030,8465188
MLI,1991,2724131545,8652514
MLI,1992,2830673389,8868263
MLI,1993,2818280876,9105472
MLI,1994,2081846483,9353385
MLI,1995,2706425298,9604450
MLI,1996,2780422212,9856810
MLI,1997,2697105694,10114094
MLI,1998,2920358587,10380835
MLI,1999,3439463140,10663723
MLI,2000,2954129566,10967690
MLI,2001,3465305993,11293258
MLI,2002,3889758024,11638929
MLI,2003,4703504467,12005128
MLI,2004,5444474268,12391906
MLI,2005,6245031690,12798763
MLI,2006,6899799786,13227064
MLI,2007,8145694632,13675606
MLI,2008,9750822511,14138216
MLI,2009,10181021770,14606597
MLI,2010,10678749467,15075085
MLI,2011,12978107561,15540989
MLI,2012,12442747897,16006670
MLI,2013,12813248725,16477818
MLI,2014,14004067516,16962846
MLI,2015,12746688962,17467905
MLI,2016,14045098238,17994837
MLT,1960,NULL,326550
MLT,1961,NULL,325250
MLT,1962,NULL,323900
MLT,1963,NULL,322550
MLT,1964,NULL,321250
MLT,1965,NULL,318800
MLT,1966,NULL,315200
MLT,1967,NULL,311550
MLT,1968,NULL,307900
MLT,1969,NULL,304300
MLT,1970,250721822,302650
MLT,1971,264579880,302700
MLT,1972,295118249,302450
MLT,1973,345602025,302200
MLT,1974,376094109,301996
MLT,1975,474620440,304222
MLT,1976,527936989,305774
MLT,1977,625573346,306970
MLT,1978,793675170,310182
MLT,1979,1001300838,313342
MLT,1980,1250242108,316645
MLT,1981,1243469361,318982
MLT,1982,1234518125,325898
MLT,1983,1165771369,330524
MLT,1984,1101828569,330593
MLT,1985,1117835286,336452
MLT,1986,1435079200,342121
MLT,1987,1751247763,344485
MLT,1988,2019474244,347325
MLT,1989,2118574772,350722
MLT,1990,2547163582,354170
MLT,1991,2750041434,363845
MLT,1992,3021910217,367618
MLT,1993,2709178327,371308
MLT,1994,2998570147,374797
MLT,1995,3439931907,377419
MLT,1996,3570271558,379905
MLT,1997,3705372039,382791
MLT,1998,3923637971,385287
MLT,1999,4127313818,387578
MLT,2000,4306192436,390087
MLT,2001,4331870648,393028
MLT,2002,4689832690,395969
MLT,2003,5456583589,398582
MLT,2004,6062780269,401268
MLT,2005,6394851387,403834
MLT,2006,6757119558,405308
MLT,2007,7880509171,406724
MLT,2008,8977149553,409379
MLT,2009,8528202278,412477
MLT,2010,8741059603,414508
